,region_accueil,province_accueil,commune_accueil,province_depart,commune_depart,MASCULIN,FEMININ,annee_collecte,mois_num,total
11661,Sahel,Seno,Dori,Soum,Aribinda,242,211,2022,4,453
11662,Est,Gnagna,Thion,Comoe,Mangodara,4,5,2022,4,9
11663,Sahel,Yagha,Sebba,Yagha,Mansila,19,24,2022,4,43
11664,Sahel,Seno,Dori,Oudalan,Oursi,8,20,2022,4,28
11665,Nord,Yatenga,Ouahigouya,Loroum,Solle,63,62,2022,4,125
11666,Sahel,Soum,Djibo,Soum,Djibo,1144,1080,2022,4,2224
11667,Est,Gourma,Fada,Tapoa,Logobou,23,20,2022,4,43
11668,Est,Gnagna,Bogande,Kompienga,Pama,36,32,2022,4,68
11669,Sahel,Seno,Dori,Seno,Seytenga,68,70,2022,4,138
11670,Est,Gnagna,Bogande,Gnagna,Bilanga,14,14,2022,4,28
11671,Est,Gnagna,Bogande,Gourma,Fada,100,85,2022,4,185
11672,Est,Gnagna,Bogande,Kompienga,Kompienga,16,18,2022,4,34
11673,Est,Gnagna,Bogande,Loroum,Titao,1,2,2022,4,3
11674,Est,Gnagna,Bogande,Koulpelogo,Yargatenga,8,10,2022,4,18
11675,Est,Gnagna,Bogande,Gnagna,Liptougou,19,25,2022,4,44
11676,Nord,Yatenga,Kalsaka,Loroum,Titao,16,17,2022,4,33
11677,Est,Gnagna,Thion,Komondjari,Gayeri,41,25,2022,4,66
11678,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Barsalogho,9,7,2022,4,16
11679,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Dablo,26,35,2022,4,61
11680,Centre-nord,Sanmatenga,Korsimoro,Soum,Aribinda,6,12,2022,4,18
11681,Centre-nord,Sanmatenga,Korsimoro,Sanmatenga,Namissiguima_kaya,16,15,2022,4,31
11682,Est,Gourma,Fada,Komondjari,Bartiebougou,8,20,2022,4,28
11683,Est,Gourma,Fada,Kompienga,Madjoari,17,13,2022,4,30
11684,Sahel,Seno,Dori,Sanmatenga,Kaya,32,33,2022,4,65
11685,Est,Gourma,Fada,Tapoa,Tambaga,3,7,2022,4,10
11686,Nord,Yatenga,Ouahigouya,Bam,Bourzanga,19,19,2022,4,38
11687,Nord,Yatenga,Ouahigouya,Yatenga,Koumbri,19,11,2022,4,30
11688,Nord,Yatenga,Ouahigouya,Loroum,Ouindigui,89,110,2022,4,199
11689,Sahel,Seno,Gorgadji,Seno,Gorgadji,15,18,2022,4,33
11690,Sahel,Oudalan,Gorom-gorom,Oudalan,Gorom_gorom,188,140,2022,4,328
11691,Centre-nord,Sanmatenga,Mane,Soum,Kelbo,241,238,2022,4,479
11692,Centre-nord,Sanmatenga,Mane,Soum,Tongomayel,87,86,2022,4,173
11693,Centre-nord,Sanmatenga,Mane,Sanmatenga,Barsalogho,28,31,2022,4,59
11694,Centre-nord,Sanmatenga,Mane,Bam,Bourzanga,4,12,2022,4,16
11695,Centre-nord,Sanmatenga,Mane,Soum,Djibo,9,10,2022,4,19
11696,Centre-nord,Sanmatenga,Mane,Sanmatenga,Pensa,9,3,2022,4,12
11697,Centre-nord,Sanmatenga,Mane,Bam,Rouko,1,7,2022,4,8
11698,Centre-nord,Sanmatenga,Mane,Bam,Zimtenga,37,43,2022,4,80
11699,Centre-nord,Sanmatenga,Mane,Bam,Kongoussi,17,7,2022,4,24
11700,Sahel,Seno,Dori,Oudalan,Tin_akoff,10,8,2022,4,18
11701,Est,Gourma,Fada,Sanmatenga,Barsalogho,0,2,2022,4,2
11702,Nord,Yatenga,Kalsaka,Yatenga,Kain,2,3,2022,4,5
11703,Sahel,Oudalan,Gorom-gorom,Oudalan,Tin_akoff,11,10,2022,4,21
11704,Sahel,Yagha,Sebba,Yagha,Boundore,9,7,2022,4,16
11705,Est,Gnagna,Bogande,Gnagna,Coalla,9,12,2022,4,21
11706,Sahel,Yagha,Sebba,Yagha,Titabe,11,9,2022,4,20
11707,Sahel,Seno,Dori,Seno,Falagountou,48,44,2022,4,92
11708,Sahel,Seno,Dori,Soum,Djibo,1,5,2022,4,6
11709,Nord,Yatenga,Ouahigouya,Yatenga,Tangaye,6,7,2022,4,13
11710,Est,Gourma,Tibga,Kompienga,Pama,114,195,2022,4,309
11711,Est,Gourma,Tibga,Gourma,Fada,425,485,2022,4,910
11712,Est,Gourma,Tibga,Koulpelogo,Comin_yanga,51,62,2022,4,113
11713,Est,Gourma,Tibga,Gourma,Matiacoali,37,34,2022,4,71
11714,Est,Gourma,Tibga,Komondjari,Gayeri,78,109,2022,4,187
11715,Est,Gourma,Tibga,Kompienga,Madjoari,2,3,2022,4,5
11716,Est,Gourma,Fada,Tapoa,Namounou,3,6,2022,4,9
11717,Sahel,Yagha,Solhan,Yagha,Mansila,11,12,2022,4,23
11718,Sahel,Seno,Dori,Yagha,Mansila,9,5,2022,4,14
11719,Est,Gourma,Fada,Koulpelogo,Comin_yanga,2,8,2022,4,10
11720,Sahel,Oudalan,Gorom-gorom,Soum,Aribinda,36,31,2022,4,67
11721,Est,Gourma,Fada,Gnagna,Bilanga,6,7,2022,4,13
11722,Est,Gourma,Fada,Tapoa,Botou,2,1,2022,4,3
11723,Est,Gnagna,Bogande,Tapoa,Namounou,9,7,2022,4,16
11724,Sahel,Seno,Dori,Yagha,Sebba,0,3,2022,4,3
11725,Nord,Yatenga,Ouahigouya,Soum,Djibo,5,4,2022,4,9
11726,Centre-nord,Sanmatenga,Ziga,Sanmatenga,Barsalogho,6,4,2022,4,10
11727,Centre-nord,Sanmatenga,Ziga,Sanmatenga,Dablo,1,3,2022,4,4
11728,Centre-nord,Sanmatenga,Ziga,Sanmatenga,Pissila,3,4,2022,4,7
11729,Est,Gnagna,Bogande,Komondjari,Gayeri,11,11,2022,4,22
11730,Sahel,Seno,Dori,Oudalan,Markoye,11,8,2022,4,19
11731,Est,Gourma,Tibga,Kompienga,Kompienga,11,19,2022,4,30
11732,Est,Gourma,Tibga,Gourma,Tibga,7,12,2022,4,19
11733,Sahel,Seno,Dori,Soum,Kelbo,10,11,2022,4,21
11734,Est,Gourma,Tibga,Yagha,Sebba,5,9,2022,4,14
11735,Est,Gourma,Tibga,Gourma,Fada,749,873,2022,5,1622
11736,Est,Gourma,Tibga,Kompienga,Pama,159,174,2022,5,333
11737,Est,Gourma,Tibga,Komondjari,Gayeri,31,44,2022,5,75
11738,Est,Gourma,Tibga,Gourma,Matiacoali,37,37,2022,5,74
11739,Nord,Yatenga,Ouahigouya,Loroum,Titao,2071,2454,2022,5,4525
11740,Est,Gourma,Tibga,Kompienga,Kompienga,23,28,2022,5,51
11741,Est,Gourma,Tibga,Gourma,Tibga,13,12,2022,5,25
11742,Est,Gourma,Tibga,Komondjari,Foutouri,32,44,2022,5,76
11743,Nord,Yatenga,Ouahigouya,Bam,Bourzanga,87,110,2022,5,197
11744,Nord,Yatenga,Ouahigouya,Yatenga,Namissiguima_ouahigouya,894,1073,2022,5,1967
11745,Nord,Yatenga,Ouahigouya,Yatenga,Thiou,3089,3354,2022,5,6443
11746,Est,Gourma,Fada,Gourma,Fada,2101,2902,2022,5,5003
11747,Est,Gourma,Fada,Gourma,Yamba,156,234,2022,5,390
11748,Sahel,Soum,Djibo,Soum,Koutougou,82,99,2022,5,181
11749,Nord,Yatenga,Ouahigouya,Loroum,Solle,463,491,2022,5,954
11750,Est,Gourma,Fada,Komondjari,Gayeri,120,142,2022,5,262
11751,Est,Gourma,Fada,Gourma,Matiacoali,217,268,2022,5,485
11752,Nord,Yatenga,Ouahigouya,Yatenga,Koumbri,242,293,2022,5,535
11753,Nord,Yatenga,Ouahigouya,Loroum,Ouindigui,466,581,2022,5,1047
11754,Nord,Yatenga,Ouahigouya,Yatenga,Tangaye,108,124,2022,5,232
11755,Est,Gourma,Fada,Kompienga,Pama,202,306,2022,5,508
11756,Est,Gourma,Matiacoali,Gourma,Matiacoali,2,2,2022,5,4
11757,Est,Gourma,Fada,Kompienga,Madjoari,25,42,2022,5,67
11758,Nord,Yatenga,Ouahigouya,Loroum,Banh,58,65,2022,5,123
11759,Nord,Yatenga,Ouahigouya,Soum,Pobe_mengao,100,113,2022,5,213
11760,Est,Gnagna,Bogande,Gourma,Fada,12,6,2022,5,18
11761,Est,Gourma,Fada,Komondjari,Bartiebougou,6,10,2022,5,16
11762,Est,Gourma,Fada,Tapoa,Kantchari,24,21,2022,5,45
11763,Nord,Yatenga,Ouahigouya,Soum,Baraboule,32,43,2022,5,75
11764,Est,Gourma,Fada,Gnagna,Bilanga,11,9,2022,5,20
11765,Nord,Yatenga,Ouahigouya,Soum,Aribinda,58,49,2022,5,107
11766,Nord,Yatenga,Ouahigouya,Yatenga,Kain,3,2,2022,5,5
11767,Nord,Yatenga,Ouahigouya,Soum,Djibo,5,11,2022,5,16
11768,Sahel,Seno,Dori,Soum,Aribinda,35,35,2022,5,70
11769,Nord,Yatenga,Ouahigouya,Yatenga,Barga,122,107,2022,5,229
11770,Est,Gourma,Fada,Tapoa,Logobou,15,21,2022,5,36
11771,Est,Gourma,Fada,Tapoa,Botou,5,4,2022,5,9
11772,Est,Gourma,Fada,Komondjari,Foutouri,32,30,2022,5,62
11773,Nord,Yatenga,Kalsaka,Poni,Djigoue,3,1,2022,5,4
11774,Nord,Yatenga,Kalsaka,Soum,Pobe_mengao,11,12,2022,5,23
11775,Est,Gourma,Fada,Tapoa,Tambaga,3,7,2022,5,10
11776,Est,Gourma,Fada,Kompienga,Kompienga,21,25,2022,5,46
11777,Nord,Yatenga,Seguenega,Loroum,Ouindigui,47,64,2022,5,111
11778,Est,Gourma,Fada,Soum,Kelbo,3,4,2022,5,7
11779,Nord,Yatenga,Ouahigouya,Yatenga,Seguenega,4,10,2022,5,14
11780,Sahel,Soum,Djibo,Soum,Pobe_mengao,47,73,2022,5,120
11781,Sahel,Soum,Djibo,Soum,Djibo,1026,994,2022,5,2020
11782,Sahel,Oudalan,Gorom-gorom,Oudalan,Gorom_gorom,37,38,2022,5,75
11783,Nord,Yatenga,Ouahigouya,Yatenga,Ouahigouya,4,3,2022,5,7
11784,Est,Gourma,Tibga,Namentenga,Bouroum,2,3,2022,5,5
11785,Nord,Yatenga,Ouahigouya,,,13,27,2022,5,40
11786,Nord,Yatenga,Kossouka,Loroum,Ouindigui,32,40,2022,5,72
11787,Est,Gourma,Fada,Seno,Dori,2,2,2022,5,4
11788,Nord,Loroum,Titao,Yatenga,Thiou,3,4,2022,5,7
11789,Sahel,Seno,Dori,Seno,Gorgadji,33,29,2022,5,62
11790,Sahel,Seno,Dori,Soum,Koutougou,9,11,2022,5,20
11791,Sahel,Seno,Dori,Oudalan,Gorom_gorom,23,27,2022,5,50
11792,Est,Gourma,Fada,Sanmatenga,Barsalogho,4,5,2022,5,9
11793,Sahel,Yagha,Solhan,Yagha,Mansila,18,25,2022,5,43
11794,Sahel,Yagha,Sebba,Yagha,Mansila,94,71,2022,5,165
11795,Sahel,Yagha,Sebba,Yagha,Sebba,17,36,2022,5,53
11796,Est,Gourma,Fada,Soum,Aribinda,1,2,2022,5,3
11797,Sahel,Yagha,Sebba,Yagha,Boundore,3,12,2022,5,15
11798,Est,Gourma,Fada,Sanmatenga,Pissila,2,2,2022,5,4
11799,Sahel,Seno,Dori,Oudalan,Deou,90,114,2022,5,204
11800,Nord,Yatenga,Ouahigouya,Sourou,Toeni,2,2,2022,5,4
11801,Est,Gnagna,Bogande,Gnagna,Bogande,14,14,2022,5,28
11802,Est,Gourma,Fada,Tapoa,Diapaga,2,4,2022,5,6
11803,Est,Gourma,Fada,Tapoa,Tansarga,4,8,2022,5,12
11804,Est,Gnagna,Bogande,Komondjari,Foutouri,2,2,2022,5,4
11805,Nord,Yatenga,Ouahigouya,Sanmatenga,Barsalogho,3,2,2022,5,5
11806,Sahel,Seno,Dori,Oudalan,Markoye,9,17,2022,5,26
11807,Est,Gourma,Fada,Gnagna,Liptougou,1,3,2022,5,4
11808,Est,Gourma,Fada,Koulpelogo,Lalgaye,0,3,2022,5,3
11809,Est,Gnagna,Bogande,Gnagna,Coalla,5,15,2022,5,20
11810,Sahel,Soum,Djibo,Soum,Baraboule,162,182,2022,5,344
11811,Est,Gourma,Fada,Namentenga,Bouroum,6,9,2022,5,15
11812,Est,Gourma,Fada,Sanmatenga,Dablo,1,2,2022,5,3
11813,Est,Gourma,Fada,Tapoa,Partiaga,3,5,2022,5,8
11814,Est,Gourma,Fada,Soum,Tongomayel,1,4,2022,5,5
11815,Sahel,Seno,Dori,Oudalan,Oursi,5,7,2022,5,12
11816,Est,Gourma,Fada,Yagha,Mansila,4,4,2022,5,8
11817,Est,Gnagna,Bogande,Komondjari,Gayeri,5,6,2022,5,11
11818,Nord,Yatenga,Ouahigouya,Yatenga,Thiou,1276,1393,2022,6,2669
11819,Est,Gourma,Fada,Komondjari,Gayeri,25,36,2022,6,61
11820,Est,Gourma,Fada,Gourma,Fada,3429,4243,2022,6,7672
11821,Est,Gourma,Fada,Gourma,Yamba,190,199,2022,6,389
11822,Nord,Yatenga,Ouahigouya,Loroum,Titao,865,1111,2022,6,1976
11823,Nord,Yatenga,Ouahigouya,Yatenga,Tangaye,30,38,2022,6,68
11824,Nord,Yatenga,Ouahigouya,Yatenga,Namissiguima_ouahigouya,411,538,2022,6,949
11825,Est,Gourma,Fada,Kompienga,Pama,301,427,2022,6,728
11826,Nord,Yatenga,Ouahigouya,Loroum,Ouindigui,262,318,2022,6,580
11827,Nord,Yatenga,Ouahigouya,Yatenga,Barga,20,27,2022,6,47
11828,Nord,Yatenga,Ouahigouya,Loroum,Solle,141,159,2022,6,300
11829,Nord,Yatenga,Ouahigouya,Loroum,Banh,21,21,2022,6,42
11830,Nord,Yatenga,Ouahigouya,Yatenga,Koumbri,89,102,2022,6,191
11831,Est,Gourma,Fada,Tapoa,Logobou,20,29,2022,6,49
11832,Est,Gourma,Fada,Kompienga,Kompienga,45,44,2022,6,89
11833,Est,Gourma,Fada,Kompienga,Madjoari,128,132,2022,6,260
11834,Est,Gourma,Fada,Gourma,Matiacoali,400,463,2022,6,863
11835,Est,Gnagna,Thion,Gourma,Fada,4,5,2022,6,9
11836,Est,Gnagna,Bogande,Kompienga,Kompienga,10,18,2022,6,28
11837,Nord,Yatenga,Ouahigouya,Soum,Pobe_mengao,33,40,2022,6,73
11838,Nord,Yatenga,Ouahigouya,Soum,Djibo,2,4,2022,6,6
11839,Est,Gnagna,Bogande,Gourma,Fada,106,99,2022,6,205
11840,Centre-nord,Namentenga,Boulsa,Kompienga,Pama,91,127,2022,6,218
11841,Centre-nord,Namentenga,Boulsa,Kompienga,Kompienga,25,24,2022,6,49
11842,Centre-nord,Namentenga,Boulsa,Gourma,Fada,127,143,2022,6,270
11843,Est,Gourma,Fada,Gnagna,Bogande,1,2,2022,6,3
11844,Sahel,Yagha,Sebba,Yagha,Mansila,51,52,2022,6,103
11845,Nord,Yatenga,Oula,Loroum,Titao,5,10,2022,6,15
11846,Nord,Yatenga,Ouahigouya,Soum,Baraboule,21,26,2022,6,47
11847,Est,Gourma,Tibga,Kompienga,Pama,3,3,2022,6,6
11848,Est,Gourma,Tibga,Gourma,Fada,18,23,2022,6,41
11849,Sahel,Seno,Bani,Oudalan,Gorom_gorom,74,69,2022,6,143
11850,Sahel,Seno,Bani,Seno,Bani,29,32,2022,6,61
11851,Sahel,Seno,Bani,Seno,Gorgadji,34,26,2022,6,60
11852,Est,Gourma,Fada,Tapoa,Partiaga,7,8,2022,6,15
11853,Est,Gourma,Fada,Koulpelogo,Comin_yanga,31,35,2022,6,66
11854,Nord,Yatenga,Ouahigouya,Yatenga,Ouahigouya,4,8,2022,6,12
11855,Est,Gnagna,Bogande,Gnagna,Liptougou,34,28,2022,6,62
11856,Sahel,Seno,Dori,Soum,Aribinda,78,104,2022,6,182
11857,Est,Gourma,Fada,Tapoa,Tansarga,3,4,2022,6,7
11858,Est,Gourma,Fada,Tapoa,Diapaga,3,8,2022,6,11
11859,Est,Gnagna,Bogande,Kompienga,Madjoari,10,10,2022,6,20
11860,Est,Gnagna,Bogande,Komondjari,Gayeri,22,14,2022,6,36
11861,Est,Gnagna,Bogande,Kompienga,Pama,6,7,2022,6,13
11862,Est,Gourma,Fada,Gnagna,Bilanga,13,22,2022,6,35
11863,Est,Gourma,Fada,Tapoa,Tambaga,13,14,2022,6,27
11864,Nord,Yatenga,Ouahigouya,Yatenga,Kain,10,14,2022,6,24
11865,Sahel,Soum,Djibo,Soum,Pobe_mengao,44,32,2022,6,76
11866,Sahel,Soum,Djibo,Soum,Djibo,869,944,2022,6,1813
11867,Sahel,Soum,Djibo,Soum,Aribinda,81,79,2022,6,160
11868,Est,Gourma,Fada,Komondjari,Foutouri,7,10,2022,6,17
11869,Nord,Yatenga,Kalsaka,Loroum,Ouindigui,2,11,2022,6,13
11870,Nord,Yatenga,Kalsaka,Yatenga,Seguenega,2,8,2022,6,10
11871,Nord,Yatenga,Kalsaka,Loroum,Titao,1,4,2022,6,5
11872,Sahel,Seno,Dori,Seno,Gorgadji,38,56,2022,6,94
11873,Sahel,Yagha,Sebba,Yagha,Sebba,221,228,2022,6,449
11874,Sahel,Seno,Dori,Yagha,Sebba,1,5,2022,6,6
11875,Sahel,Seno,Dori,Seno,Dori,49,22,2022,6,71
11876,Est,Gourma,Fada,Gourma,Diabo,3,4,2022,6,7
11877,Centre-nord,Namentenga,Boulsa,Soum,Kelbo,1,2,2022,6,3
11878,Sahel,Seno,Dori,Oudalan,Markoye,6,3,2022,6,9
11879,Centre-nord,Namentenga,Boulsa,Kompienga,Madjoari,3,4,2022,6,7
11880,Centre-nord,Namentenga,Boulsa,Gnagna,Bilanga,4,4,2022,6,8
11881,Sahel,Seno,Dori,Oudalan,Deou,10,12,2022,6,22
11882,Sahel,Seno,Dori,Oudalan,Gorom_gorom,37,44,2022,6,81
11883,Nord,Yatenga,Ouahigouya,Soum,Kelbo,1,3,2022,6,4
11884,Est,Gnagna,Bogande,Gnagna,Bilanga,7,7,2022,6,14
11885,Centre-nord,Namentenga,Boulsa,Boulgou,Bittou,11,10,2022,6,21
11886,Nord,Yatenga,Ouahigouya,Bam,Kongoussi,9,8,2022,6,17
11887,Est,Gourma,Fada,Yagha,Mansila,5,3,2022,6,8
11888,Sahel,Yagha,Sebba,Yagha,Solhan,7,4,2022,6,11
11889,Nord,Yatenga,Ouahigouya,Bam,Guibare,2,2,2022,6,4
11890,Nord,Yatenga,Ouahigouya,Soum,Diguel,7,11,2022,6,18
11891,Sahel,Seno,Bani,Soum,Aribinda,4,8,2022,6,12
11892,Nord,Yatenga,Ouahigouya,,,5,6,2022,6,11
11893,Est,Gourma,Fada,Tapoa,Kantchari,17,17,2022,6,34
11894,Nord,Yatenga,Ouahigouya,Bam,Bourzanga,30,44,2022,6,74
11895,Sahel,Yagha,Sebba,Yagha,Boundore,9,13,2022,6,22
11896,Sahel,Yagha,Solhan,Yagha,Mansila,10,5,2022,6,15
11897,Centre-nord,Namentenga,Boulsa,Namentenga,Tougouri,2,2,2022,6,4
11898,Centre-nord,Namentenga,Boulsa,Comoe,Mangodara,0,5,2022,6,5
11899,Sahel,Seno,Bani,Gnagna,Bogande,3,5,2022,6,8
11900,Centre-nord,Namentenga,Boulsa,Yagha,Solhan,1,3,2022,6,4
11901,Centre-nord,Namentenga,Boulsa,Namentenga,Yalgo,1,2,2022,6,3
11902,Est,Gourma,Fada,Yagha,Sebba,3,4,2022,6,7
11903,Nord,Yatenga,Ouahigouya,Soum,Aribinda,13,11,2022,6,24
11904,Est,Gourma,Fada,Komondjari,Bartiebougou,3,4,2022,6,7
11905,Est,Gnagna,Piela,Gnagna,Bilanga,15,17,2022,6,32
11906,Est,Gnagna,Piela,Kompienga,Pama,16,22,2022,6,38
11907,Est,Komondjari,Gayeri,Komondjari,Gayeri,10,9,2022,6,19
11908,Sahel,Oudalan,Gorom-gorom,Oudalan,Gorom_gorom,3,6,2022,6,9
11909,Est,Gourma,Fada,Gourma,Fada,967,923,2022,7,1890
11910,Est,Gourma,Fada,Kompienga,Pama,66,51,2022,7,117
11911,Est,Gourma,Fada,Gourma,Matiacoali,81,69,2022,7,150
11912,Est,Gourma,Fada,Kompienga,Madjoari,9,7,2022,7,16
11913,Est,Gnagna,Piela,Gourma,Matiacoali,4,5,2022,7,9
11914,Nord,Yatenga,Ouahigouya,Yatenga,Koumbri,7,7,2022,7,14
11915,Nord,Yatenga,Ouahigouya,Yatenga,Thiou,198,130,2022,7,328
11916,Sahel,Yagha,Sebba,Yagha,Sebba,32,19,2022,7,51
11917,Sahel,Yagha,Sebba,Yagha,Solhan,12,21,2022,7,33
11918,Sahel,Yagha,Sebba,Yagha,Mansila,19,25,2022,7,44
11919,Nord,Yatenga,Ouahigouya,Loroum,Banh,25,12,2022,7,37
11920,Nord,Yatenga,Ouahigouya,Loroum,Solle,9,8,2022,7,17
11921,Nord,Yatenga,Ouahigouya,Soum,Baraboule,19,23,2022,7,42
11922,Nord,Yatenga,Ouahigouya,Soum,Djibo,60,28,2022,7,88
11923,Nord,Yatenga,Ouahigouya,Loroum,Titao,238,178,2022,7,416
11924,Nord,Yatenga,Ouahigouya,Yatenga,Namissiguima_ouahigouya,193,139,2022,7,332
11925,Sahel,Seno,Bani,Oudalan,Gorom_gorom,45,38,2022,7,83
11926,Sahel,Seno,Bani,Seno,Gorgadji,16,19,2022,7,35
11927,Sahel,Seno,Bani,Yagha,Titabe,6,4,2022,7,10
11928,Sahel,Seno,Bani,Seno,Bani,3,3,2022,7,6
11929,Est,Gourma,Fada,Sanmatenga,Kaya,1,1,2022,7,2
11930,Est,Gourma,Fada,Kompienga,Kompienga,17,14,2022,7,31
11931,Est,Gourma,Fada,Komondjari,Foutouri,20,15,2022,7,35
11932,Est,Gourma,Fada,Yagha,Mansila,20,24,2022,7,44
11933,Est,Gourma,Fada,Tapoa,Logobou,3,3,2022,7,6
11934,Est,Komondjari,Gayeri,Komondjari,Gayeri,2,3,2022,7,5
11935,Est,Komondjari,Gayeri,Komondjari,Bartiebougou,2,3,2022,7,5
11936,Nord,Yatenga,Ouahigouya,Yatenga,Kain,8,6,2022,7,14
11937,Nord,Yatenga,Ouahigouya,Soum,Pobe_mengao,4,6,2022,7,10
11938,Sahel,Soum,Djibo,Soum,Pobe_mengao,23,20,2022,7,43
11939,Est,Gnagna,Bogande,Gourma,Fada,46,15,2022,7,61
11940,Est,Gourma,Fada,Yatenga,Thiou,2,1,2022,7,3
11941,Est,Gourma,Fada,Soum,Nassoumbou,3,2,2022,7,5
11942,Nord,Yatenga,Ouahigouya,Yatenga,Tangaye,30,17,2022,7,47
11943,Nord,Yatenga,Ouahigouya,Loroum,Ouindigui,41,41,2022,7,82
11944,Est,Gourma,Fada,Tapoa,Namounou,1,3,2022,7,4
11945,Est,Gourma,Fada,Komondjari,Gayeri,11,5,2022,7,16
11946,Nord,Yatenga,Ouahigouya,Yatenga,Barga,7,4,2022,7,11
11947,Est,Gourma,Fada,Koulpelogo,Comin_yanga,5,9,2022,7,14
11948,Est,Gourma,Tibga,Komondjari,Gayeri,6,5,2022,7,11
11949,Est,Gourma,Tibga,Gourma,Fada,374,215,2022,7,589
11950,Est,Gourma,Tibga,Kompienga,Pama,117,68,2022,7,185
11951,Est,Gourma,Tibga,Komondjari,Foutouri,2,5,2022,7,7
11952,Nord,Yatenga,Kalsaka,Kossi,Barani,2,3,2022,7,5
11953,Nord,Yatenga,Kalsaka,Loroum,Ouindigui,26,18,2022,7,44
11954,Est,Gnagna,Bogande,Komondjari,Gayeri,15,10,2022,7,25
11955,Est,Gourma,Fada,Tapoa,Kantchari,2,1,2022,7,3
11956,Sahel,Soum,Djibo,Soum,Djibo,398,262,2022,7,660
11957,Est,Gourma,Fada,Tapoa,Tambaga,3,4,2022,7,7
11958,Sahel,Soum,Djibo,Soum,Baraboule,9,3,2022,7,12
11959,Sahel,Seno,Dori,Seno,Gorgadji,4,3,2022,7,7
11960,Est,Gnagna,Coalla,Gourma,Fada,2,3,2022,7,5
11961,Est,Gnagna,Coalla,Yagha,Solhan,3,1,2022,7,4
11962,Est,Gnagna,Coalla,Seno,Dori,3,1,2022,7,4
11963,Sahel,Soum,Djibo,Soum,Tongomayel,8,9,2022,7,17
11964,Est,Gnagna,Bogande,Gnagna,Liptougou,22,15,2022,7,37
11965,Est,Gourma,Fada,Tapoa,Partiaga,3,1,2022,7,4
11966,Est,Gnagna,Piela,Gourma,Fada,19,9,2022,7,28
11967,Est,Gnagna,Piela,Soum,Djibo,3,2,2022,7,5
11968,Est,Gnagna,Bogande,Kompienga,Pama,6,3,2022,7,9
11969,Nord,Yatenga,Ouahigouya,Soum,Tongomayel,4,4,2022,7,8
11970,Sahel,Seno,Dori,Oudalan,Deou,30,21,2022,7,51
11971,Sahel,Seno,Dori,Sanmatenga,Pensa,41,27,2022,7,68
11972,Centre-nord,Sanmatenga,Mane,Sanmatenga,Barsalogho,3,2,2022,7,5
11973,Centre-nord,Sanmatenga,Mane,Soum,Tongomayel,90,49,2022,7,139
11974,Centre-nord,Sanmatenga,Mane,Soum,Kelbo,2,2,2022,7,4
11975,Nord,Passore,Yako,Yatenga,Seguenega,0,1,2022,8,1
11976,Est,Gourma,Fada,Gourma,Fada,1187,945,2022,8,2132
11977,Nord,Yatenga,Ouahigouya,Yatenga,Namissiguima_ouahigouya,33,31,2022,8,64
11978,Est,Gourma,Fada,Komondjari,Foutouri,7,3,2022,8,10
11979,Est,Gourma,Fada,Gourma,Matiacoali,152,98,2022,8,250
11980,Est,Gnagna,Piela,Gnagna,Bilanga,17,11,2022,8,28
11981,Est,Gnagna,Piela,Gourma,Fada,10,8,2022,8,18
11982,Est,Gnagna,Piela,Kompienga,Pama,10,8,2022,8,18
11983,Est,Gnagna,Piela,Tapoa,Botou,6,4,2022,8,10
11984,Est,Gnagna,Bogande,Kompienga,Kompienga,46,26,2022,8,72
11985,Nord,Yatenga,Kalsaka,Yatenga,Seguenega,7,3,2022,8,10
11986,Centre-nord,Sanmatenga,Mane,Soum,Tongomayel,52,37,2022,8,89
11987,Centre-nord,Sanmatenga,Mane,Soum,Kelbo,19,14,2022,8,33
11988,Centre-nord,Sanmatenga,Mane,Bam,Zimtenga,4,1,2022,8,5
11989,Est,Gourma,Fada,Soum,Tongomayel,13,6,2022,8,19
11990,Sahel,Seno,Dori,Sanmatenga,Pensa,3,2,2022,8,5
11991,Est,Gourma,Fada,Kompienga,Pama,151,104,2022,8,255
11992,Est,Komondjari,Gayeri,Komondjari,Foutouri,117,66,2022,8,183
11993,Est,Gourma,Fada,Kompienga,Kompienga,27,22,2022,8,49
11994,Nord,Yatenga,Ouahigouya,Loroum,Titao,63,48,2022,8,111
11995,Nord,Yatenga,Ouahigouya,Loroum,Ouindigui,2,2,2022,8,4
11996,Nord,Yatenga,Ouahigouya,Yatenga,Koumbri,3,2,2022,8,5
11997,Nord,Yatenga,Ouahigouya,Loroum,Solle,22,12,2022,8,34
11998,Est,Gnagna,Bogande,Gnagna,Liptougou,73,24,2022,8,97
11999,Est,Gnagna,Bogande,Gourma,Fada,51,24,2022,8,75
12000,Est,Gnagna,Bogande,Kompienga,Pama,21,18,2022,8,39
12001,Sahel,Yagha,Sebba,Yagha,Solhan,7,5,2022,8,12
12002,Sahel,Soum,Djibo,Soum,Pobe_mengao,39,21,2022,8,60
12003,Sahel,Seno,Dori,Soum,Aribinda,3,4,2022,8,7
12004,Est,Gnagna,Bogande,Seno,Dori,2,2,2022,8,4
12005,Est,Komondjari,Gayeri,Komondjari,Bartiebougou,4,7,2022,8,11
12006,Nord,Yatenga,Kossouka,Loroum,Ouindigui,26,22,2022,8,48
12007,Nord,Yatenga,Kossouka,Soum,Tongomayel,2,2,2022,8,4
